gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
FNBP1L,0.085017456622774,0.311417048153701,1.22769840757431e-05,0.000192921245981637,10454,367182,909,ENSG00000137942.16,ENSG00000137942.16,0.0465862574447159,0.0070780890416872,0.0147914581426595,0.045318012004309,0.130841529581181,0.805272577400449,16.3533853636667,9.734835878047653,3,10454,367182,909,1,93448130,93448131
FNBP1P1,0.126991434644378,0.734447278146463,0.921240956012806,0.933622158884159,10454,367182,2490,ENSG00000257800.1,ENSG00000257800.1,0.93102425424889,0.497297945490841,0.238477090410742,0.012625784065533,0.0063694322205434,0.0485255674410617,29.598357064256,10.103994145640478,2,10454,367182,2490,2,74120679,74120680
FOXJ2,0.0599430981895517,0.146976592465038,0.996812075305158,0.517269509216411,10454,367182,11499,ENSG00000065970.8,ENSG00000065970.8,0.0410280331509604,0.0749436500741589,0.31554275112348,0.836534615754121,0.0921784250806476,0.02971887552051,12.4920763947977,3.925276277083472,9,10454,367182,11499,12,8032702,8032703
FOXRED1,0.628845131251142,0.508428559278675,0.949820990052777,0.226828821026491,10454,367182,11347,ENSG00000110074.10,ENSG00000110074.10,0.184760813354541,0.0779232329342877,0.0674062577879568,0.25110618213678,0.127349809696708,0.0940004824314846,59.481006154926,12.10384795083589,8,10454,367182,11347,11,126269144,126269145
FOXRED2,0.304811865972439,0.817188004015744,0.846229703982989,0.524205686612596,10454,367182,19376,ENSG00000100350.14,ENSG00000100350.14,0.688173518594582,0.791410451274947,0.579650284334364,0.183102541294681,0.390076170817269,0.739498380998564,42.2828802182395,26.695102287786906,4,10454,367182,19376,22,36507100,36507101
FPR1,0.302978008760651,0.493115967928711,0.184058245891961,0.131969569303192,10454,367182,18069,ENSG00000171051.8,ENSG00000171051.8,0.217200723017317,0.231186300584839,0.23567193325678,0.0437196994640819,0.0098281280306339,0.0228791458470352,10.0625687349506,4.11029150080777,8,10454,367182,18069,19,51804109,51804110
FRA10AC1,0.274526566170179,0.499524875758459,0.604467167816489,0.680730965112465,10454,367182,9978,ENSG00000148690.11,ENSG00000148690.11,0.753160391655976,0.702988569410361,0.436331714727553,0.712683067856262,0.82472778758127,0.61722166719665,26.6423212365546,14.319726010122418,6,10454,367182,9978,10,93702571,93702572
FRAT2,0.895280618952302,0.535448090164564,0.836318903772011,0.87354561996796,10454,367182,10010,ENSG00000181274.6,ENSG00000181274.6,0.79741725915467,0.914167673918501,0.736093463719584,0.900203749372068,0.402024097792535,0.178897639901496,24.4196153352,2.9373816028229385,3,10454,367182,10010,10,97334562,97334563
FRG1,0.105426345130733,0.220084014502901,0.242292820104388,0.204088025164712,10454,367182,5165,ENSG00000109536.11,ENSG00000109536.11,0.861000859384424,0.439958079160721,0.204292879327464,0.0531896831852466,0.153817709455449,0.938104950168108,11.2098677186421,6.901988970847875,2,10454,367182,5165,4,189940787,189940788
FRRS1,0.871665716795635,0.58076305316055,0.854811246480017,0.741611352026972,10454,367182,933,ENSG00000156869.12,ENSG00000156869.12,0.792872078479924,0.907402158034796,0.723264179890954,0.26684362451849,0.0851030178077662,0.0545796650474035,14.5823418638737,3.037093391431287,5,10454,367182,933,1,99765792,99765793
FTCDNL1,0.723111548735269,0.65056055345515,0.914784382032338,0.740666993780249,10454,367182,3107,ENSG00000226124.6,ENSG00000226124.6,0.695885924508225,0.809323764244579,0.6031174183535,0.0041484001535882,0.0162766181691288,0.892177294697781,16.3078785168652,9.222057323539563,3,10454,367182,3107,2,199851172,199851173
FTSJ3,0.168221491177695,0.364645769244773,0.366259212162217,0.937230189153217,10454,367182,16184,ENSG00000108592.16,ENSG00000108592.16,0.28084826162127,0.520385698046563,0.704886544283526,0.0459766625643692,0.118726843295185,0.597084596089083,59.0863011003044,8.26173306924032,3,10454,367182,16184,17,63830011,63830012
FUCA1,0.596833981195976,0.788402852268904,0.938341594272649,0.939816345835105,10454,367182,329,ENSG00000179163.11,ENSG00000179163.11,0.837621170595544,100,,0.942309870800404,,,52.469814975831,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f8028975a00> [RTYPES.NILSXP],3,10454,367182,329,1,23868293,23868294
FURIN,0.0694168711240116,0.209088626346076,0.111617948779807,0.0762521661404259,10454,367182,14132,ENSG00000140564.11,ENSG00000140564.11,0.567296210799295,0.40847007210348,0.226391284263471,0.221504018346636,0.280423044755699,0.305896197527116,11.1683786363069,2.2579926883469765,3,10454,367182,14132,15,90868591,90868592
FXYD5,0.291425098442035,0.454574744009848,0.895641959116437,0.784807527056166,10454,367182,17529,ENSG00000089327.14,ENSG00000089327.14,0.924486738681758,0.550819663464873,0.276613062703609,0.0514308559675383,0.0835379126968758,0.279252040221697,20.4358680650866,3.633043027342732,6,10454,367182,17529,19,35154729,35154730
FXYD7,0.254709818010572,0.301134424712964,0.517748871791785,0.419584521952445,10454,367182,17528,ENSG00000221946.7,ENSG00000221946.7,0.24007368912225,0.261552563815663,0.253833174542859,0.391701002970049,0.232259525089035,0.139257672004302,22.9421375338981,3.0310639416330947,4,10454,367182,17528,19,35143249,35143250
FYB,0.898258897654252,0.905967047577723,0.515196542571845,0.851187688375928,10454,367182,5288,ENSG00000082074.15,ENSG00000082074.15,0.549785112756785,0.804309686795898,0.780228431886892,0.286347436885119,0.490409085227775,0.591301429493142,10.3230814763442,3.7469014035454546,4,10454,367182,5288,5,39274527,39274528
FZD1,0.573156694270085,0.661652883089311,0.1774481887952,0.200739593798989,10454,367182,7540,ENSG00000157240.3,ENSG00000157240.3,0.0667843128254972,0.168012695812631,0.648936823901195,0.848076841447137,0.978918912321346,0.938707106323465,12.8254425165323,3.20770425681959,7,10454,367182,7540,7,91264363,91264364
FZD2,0.0294729035403308,0.0801109808810483,0.269979841433555,0.45325747087885,10454,367182,15941,ENSG00000180340.6,ENSG00000180340.6,0.453825926709773,0.592002686775841,0.485083584926435,0.357000725645106,0.537866911391004,0.531316772821023,13.8748014597966,3.15600724965371,3,10454,367182,15941,17,44557458,44557459
FZD3,0.649327400243287,0.566819731338897,0.453614142066397,0.537215429139956,10454,367182,8241,ENSG00000104290.10,ENSG00000104290.10,0.580998763266078,0.575966120193977,0.371462434297425,0.741317944603339,0.410583263775583,0.196073891837621,12.4603346102807,7.148737836955032,7,10454,367182,8241,8,28494204,28494205
GAA,0.505000526665451,0.50524094469227,0.501218918534529,0.528321519870666,10454,367182,16406,ENSG00000171298.12,ENSG00000171298.12,0.822228635395784,0.55806846385218,0.290778058875239,0.262023666417883,0.418523043172335,0.486609610055775,36.150451947134,7.448196101100097,13,10454,367182,16406,17,80101555,80101556
GABBR1,0.0376066788089049,0.320739695733167,0.689183350769632,0.426921336170642,10454,367182,6260,ENSG00000204681.10,ENSG00000204681.10,0.160477771531311,0.372351776925267,0.937198167479141,0.706709704558064,0.714895837502267,0.466753765206989,10.3724279786775,1.868337726257627,7,10454,367182,6260,6,29633975,29633976
GABPB1-AS1,0.610785976178714,0.534813237789984,0.892326124140188,0.794757541753155,10454,367182,13784,ENSG00000244879.6,ENSG00000244879.6,0.222458339844252,100,,0.161229102879162,,,28.4582151721554,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fc82e4fa700> [RTYPES.NILSXP],11,10454,367182,13784,15,50355408,50355409
GABPB2,0.971277714084775,0.604066441987258,0.857990997003294,0.884131311227311,10454,367182,1237,ENSG00000143458.11,ENSG00000143458.11,0.489107692186993,0.602280920959722,0.464273980486273,0.907348574010012,0.282055875917232,0.112570985736258,18.496184599819,7.459177121438668,4,10454,367182,1237,1,151070577,151070578
GAK,0.279348297292016,0.471384282664982,0.318842700855831,0.528747929788525,10454,367182,4509,ENSG00000178950.16,ENSG00000178950.16,0.188429227699711,0.376153071344932,0.634705422970341,0.150120098597558,0.202732166113768,0.289765556414153,11.0395625397,2.7119161318511678,7,10454,367182,4509,4,932372,932373
GAL,0.545319549470239,0.581571446634568,0.412766651769133,0.37243184354957,10454,367182,10971,ENSG00000069482.6,ENSG00000069482.6,0.874347297250585,0.563790085264674,0.289684687177691,0.020564188741973,0.0353456444568782,0.250267135737179,17.928133882217,20.572285148173467,7,10454,367182,10971,11,68683778,68683779
GALK2,0.398638642474699,0.652983915426257,0.0337241023080126,0.059729111754364,10454,367182,13775,ENSG00000156958.14,ENSG00000156958.14,0.236148043494125,0.464300442582762,0.717330051752501,0.368305456702693,0.342116319071656,0.24776990567119,11.0356755703952,2.1099980072859825,3,10454,367182,13775,15,49155661,49155662
GALNT4,0.897000968253949,0.773774126524511,0.937488923121499,0.679668915776489,10454,367182,12106,ENSG00000257594.3,ENSG00000257594.3,0.231689781180164,0.470789611469024,0.782382308946031,0.33529161448592,0.549627151167134,0.604218937294724,11.7961541725313,2.546419746630262,3,10454,367182,12106,12,89524805,89524806
GALNT6,0.287519433044165,0.474234609197313,0.299840013200609,0.226637215136293,10454,367182,11824,ENSG00000139629.15,ENSG00000139629.15,0.69680004511422,0.913647783526357,0.865232465780315,0.564117851492826,0.222740142016594,0.102200052267831,16.2198458540236,3.232731192280308,9,10454,367182,11824,12,51392866,51392867
GAPDHP14,0.207766481690537,0.371016705734823,0.186489144257174,0.124507531271709,10454,367182,18885,ENSG00000236056.1,ENSG00000236056.1,0.356247913688353,0.112890835998582,0.0609455800790878,0.256430791592552,0.504513625475224,0.776758765389707,10.122248107123,2.8899896218870587,5,10454,367182,18885,21,29222320,29222321
GAPT,0.938295662446419,0.481876824985451,0.549846525396951,0.999999761045955,10454,367182,5357,ENSG00000175857.8,ENSG00000175857.8,0.395710491371166,0.308413755108027,0.201528837587264,0.478338069687041,0.652338886145767,0.553134071751496,12.6379818911552,7.329148992234977,10,10454,367182,5357,5,58491434,58491435
GAPVD1,0.506385976533687,0.586490645393397,0.503375877666801,0.801835145946296,10454,367182,9257,ENSG00000165219.21,ENSG00000165219.21,0.33249423892471,0.587240066355344,0.723119721078532,0.812554891435461,0.949902751534722,0.829160935870307,11.9525464691789,6.07248345833857,4,10454,367182,9257,9,125261793,125261794
GAS6-AS1,0.34317323555425,0.532975751198235,0.511966709749598,0.647368992128721,10454,367182,12795,ENSG00000233695.2,ENSG00000233695.2,0.172648129013653,0.285341169454115,0.420685472141674,0.0354097641666095,0.0492422328393893,0.206370763960023,17.3940869890809,3.9536591469713187,6,10454,367182,12795,13,113833491,113833492
GATAD2A,0.995346908192241,0.522602283353081,0.762025858528165,0.945602180849966,10454,367182,17401,ENSG00000167491.17,ENSG00000167491.17,0.837898372612857,0.72322157045753,0.436222814396155,0.610344599772536,0.0614590719782882,0.0210930564441684,33.4896887168762,2.479953295851949,2,10454,367182,17401,19,19385825,19385826
GATB,0.118159186154302,0.476625237134453,0.904075719486188,0.512413466863128,10454,367182,5051,ENSG00000059691.11,ENSG00000059691.11,0.396009358125363,0.268713906274781,0.167213526713512,0.488607511839935,0.786099238853048,0.966595156742533,23.0573064745862,5.1324964695519215,2,10454,367182,5051,4,151761022,151761023
GATC,0.207358546452825,0.502920930540138,0.522323818007744,0.395355865587368,10454,367182,12334,ENSG00000257218.5,ENSG00000257218.5,0.377574643137506,0.672575961777013,0.90338949439766,0.320910162521742,0.555215328868369,0.661616291732336,11.7454374466755,5.334355993294334,8,10454,367182,12334,12,120446437,120446438
GATSL3,0.0324925280444448,0.148229010731203,0.16762710897603,0.104567857659373,10454,367182,19311,ENSG00000239282.7,ENSG00000239282.7,0.434468907696854,0.104115159138634,0.0478994600498232,0.0487937999416588,0.134719075613337,0.721879172128177,20.3763419934235,5.399137556162671,9,10454,367182,19311,22,30289626,30289627
GBA2,0.8608961253366,0.79644877015957,0.341223110815412,0.763451177306834,10454,367182,8904,ENSG00000070610.14,ENSG00000070610.14,0.0522455831089685,0.14771149749161,0.810849954077104,0.957040097561325,0.509431161428652,0.245975556510788,53.5631174324822,4.22944687244742,3,10454,367182,8904,9,35749227,35749228
GBP3,0.482127902065738,0.528582235815634,0.108079569680145,0.730833072587614,10454,367182,873,ENSG00000117226.11,ENSG00000117226.11,0.168944227066696,0.0722258716263439,0.0666539611849573,0.348139279995342,0.639895728009428,0.910366521872794,230.703760679824,29.78865772626452,2,10454,367182,873,1,89022893,89022894
GCAT,0.0703593611270163,0.204055461642016,0.0376846755235498,0.235216178016391,10454,367182,19406,ENSG00000100116.16,ENSG00000100116.16,0.0584836837002855,0.106957747638886,0.345233478637634,0.090800285760189,0.009352755627677,0.0108847564189652,143.527719476086,12.021052415203881,2,10454,367182,19406,22,37807904,37807905
GCC2,0.521209130482556,0.493057577298535,0.556132166696663,0.804918430971516,10454,367182,2735,ENSG00000135968.20,ENSG00000135968.20,0.661874104111462,0.908152222917994,0.969723624910935,0.0289163953775801,0.084758894628041,0.686125761798416,43.2664402068337,3.937143435119433,6,10454,367182,2735,2,108448560,108448561
GCDH,0.194078565857108,0.524574037594159,0.774021563137984,0.757474300177448,10454,367182,17221,ENSG00000105607.12,ENSG00000105607.12,0.600600066370751,100,,0.278492748550132,,,15.5627822702595,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f04184b8800> [RTYPES.NILSXP],2,10454,367182,17221,19,12891025,12891026
GCH1,0.753943471760527,0.561406616000519,0.510727993057377,0.989413488569839,10454,367182,13078,ENSG00000131979.18,ENSG00000131979.18,0.510360592435364,0.610058663885722,0.456254770824691,0.32626008957261,0.406208177836073,0.359942521616612,79.7505952479938,22.337398126674533,2,10454,367182,13078,14,54902851,54902852
GCM1,0.893260916247622,0.944877260218531,0.221134491111995,0.260076619009215,10454,367182,6644,ENSG00000137270.10,ENSG00000137270.10,0.492777588198928,0.788951627929034,0.951712070909746,0.882642435232418,0.251043024657513,0.0977138443300797,13.977512775329,3.5430650429003943,5,10454,367182,6644,6,53148828,53148829
GCSAML-AS1,0.480060714039604,0.767971031695085,0.803201904951385,0.787287883868992,10454,367182,2050,ENSG00000227135.1,ENSG00000227135.1,0.971353970568468,0.999346490457676,0.996618125275114,0.0041167622300516,0.0057142207996819,0.14748995523339,19.1162533644604,4.941477377566429,4,10454,367182,2050,1,247526751,247526752
GDI2,0.815730267547992,0.989654511280654,0.96264889492535,0.987568368879136,10454,367182,9528,ENSG00000057608.16,ENSG00000057608.16,0.529830279013585,0.356546845831068,0.196553288498991,0.363891231740908,0.0622282027729044,0.029650032154013,28.3704734263434,8.138972161586354,7,10454,367182,9528,10,5842131,5842132
GDPD3,0.409294187781117,0.534010017611465,0.456080780795992,0.541845870329305,10454,367182,14688,ENSG00000102886.14,ENSG00000102886.14,0.71640908467243,0.148111123405685,0.0548231935714664,0.502323351960357,0.121375140306212,0.0522511400824754,22.4855493387724,9.784074050789844,2,10454,367182,14688,16,30113855,30113856
GDPD5,0.721615667526464,0.596788359258917,0.459023286565044,0.542158522688574,10454,367182,11053,ENSG00000158555.14,ENSG00000158555.14,0.130732287770823,0.231884428152846,0.423955792073537,0.052435287218538,0.0279481937449779,0.0654745174631226,13.7078265253122,4.743763384656178,5,10454,367182,11053,11,75525902,75525903
GEMIN7,0.251346645937992,0.353699489386244,0.140671548550247,0.0884142540302299,10454,367182,17838,ENSG00000142252.10,ENSG00000142252.10,0.747337092323889,0.0892652923972811,0.0296705161124435,0.0186377324053028,5.20829294680161e-05,0.0001652337358083,19.8958540233414,2.8924171415107645,2,10454,367182,17838,19,45079194,45079195
GFM1,0.35864142541307,0.580212783826573,0.548032906208457,0.324460958174877,10454,367182,4281,ENSG00000168827.14,ENSG00000168827.14,0.670819420250232,0.271156846003646,0.119081278706319,0.27765107176804,0.54554715624213,0.85502740602136,15.4120379484797,6.974214603540166,3,10454,367182,4281,3,158644277,158644278
GFPT1,0.699378584334867,0.678653879004692,0.731341036848837,0.934851037884136,10454,367182,2440,ENSG00000198380.12,ENSG00000198380.12,0.447497556821871,100,,0.316476640652015,,,35.3577369937265,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fbf09594840> [RTYPES.NILSXP],2,10454,367182,2440,2,69387253,69387254
GGA1,0.0551279220126812,0.238483129089336,0.231834903740144,0.20926734286669,10454,367182,19398,ENSG00000100083.18,ENSG00000100083.18,0.607669879704534,0.870510878820888,0.906552431900924,0.382162139707921,0.0446423278245774,0.0195190603685552,15.8388569906605,4.410091924510738,8,10454,367182,19398,22,37608474,37608475
GGA3,0.433311580564462,0.761277645467756,0.943197705203362,0.944914646020763,10454,367182,16301,ENSG00000125447.16,ENSG00000125447.16,0.406541447472512,0.708043502768159,0.967695143808253,0.25849368235274,0.481300993765204,0.666502963116694,13.4408699611423,1.9002038596150466,4,10454,367182,16301,17,75261672,75261673
GGCT,0.608706450905983,0.604621126548635,0.690897125770436,0.586075557967697,10454,367182,7247,ENSG00000006625.17,ENSG00000006625.17,0.400672546822465,100,,0.451392281436661,,,11.0123462499211,<rpy2.rinterface_lib.sexp.NULLType object at 0x7fb09d8de880> [RTYPES.NILSXP],3,10454,367182,7247,7,30504843,30504844
GGCX,0.815903372312933,0.548406781703101,0.509349308113713,0.985671980667266,10454,367182,2542,ENSG00000115486.11,ENSG00000115486.11,0.233244681647755,0.415455119616763,0.562235362067485,0.751249287439741,0.883534172791417,0.701258180222115,40.5343216007099,12.935248009868417,7,10454,367182,2542,2,85561546,85561547
