gene_name,chr.x,TSS.x,TES.x,pg_adsp,pg_ukb_igap,pg_ukb_eadb,pg_ukb_proxy,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,chr.y,TSS.y,TES.y
GLYCTK,3,52287088,52287089,0.190264009798162,0.452329174546689,0.282106473014669,0.116795925903325,10454,367182,3812,ENSG00000168237.17,ENSG00000168237.17,0.419819581408807,0.0873635522445635,0.0398475732672923,0.696025928727943,0.898955014365173,0.805856127384899,36.4193981286285,7.606823219027202,3,10454,367182,3812,3,52287088,52287089
GM2A,5,151212149,151212150,0.871113920971115,0.689681681374929,0.156571455682276,0.472461743188116,10454,367182,5840,ENSG00000196743.8,ENSG00000196743.8,0.286629414477371,0.337501334497848,0.308522463696455,0.841476170922725,0.312141049113789,0.130327859738789,80.2989643020606,14.800629980957204,11,10454,367182,5840,5,151212149,151212150
GMCL1,2,69829641,69829642,0.275402177542298,0.491759704821583,0.350607725686976,0.35835180928117,10454,367182,2444,ENSG00000087338.4,ENSG00000087338.4,0.388391600148089,0.625248487999312,0.658568686816806,0.107243736743715,0.14957038478574,0.272204633649403,31.8014639736965,1.871661300621468,2,10454,367182,2444,2,69829641,69829642
GNA11,19,3094409,3094410,0.599210593845752,0.973627676947568,0.257741762569793,0.854848944609574,10454,367182,16922,ENSG00000088256.8,ENSG00000088256.8,0.952009331965131,0.482270416475865,0.227757860038263,0.5622482717554,0.83995400551345,0.909257492071088,10.6090432037866,3.058761470455466,15,10454,367182,16922,19,3094409,3094410
GNA12,7,2844323,2844324,0.576609680584728,0.886920968615869,0.573002502147563,0.247822254777696,10454,367182,7107,ENSG00000146535.13,ENSG00000146535.13,0.323998946079081,0.528246411867041,0.581583587039534,0.44995737418669,0.725601157185793,0.790246421572283,12.2825390336262,3.429705337844762,9,10454,367182,7107,7,2844323,2844324
GNAZ,22,23070360,23070361,0.0156790625202637,0.0002250614901399,0.000133956500857457,0.000150915929673257,10454,367182,19209,ENSG00000128266.8,ENSG00000128266.8,0.0095088120109452,100,,0.144063037307682,,,32.2771987708728,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f8761508980> [RTYPES.NILSXP],2,10454,367182,19209,22,23070360,23070361
GNB1L,22,19854938,19854939,0.23093549174557,0.186393087190836,0.206777193556565,0.166106950513269,10454,367182,19105,ENSG00000185838.13,ENSG00000185838.13,0.740748778081152,0.940707171977722,0.909985805584783,0.309131766927837,0.144859928775623,0.0925418698679002,11.2411498931928,2.4669115380972046,5,10454,367182,19105,22,19854938,19854939
GNB5,15,52191368,52191369,0.143570049997819,0.404237991300575,0.371392973120996,0.777658724721384,10454,367182,13805,ENSG00000069966.18,ENSG00000069966.18,0.444782944855154,0.734230465799175,0.853752005896877,0.305411108983836,0.438723479423037,0.439588728028047,10.7946190064867,4.601202677791416,2,10454,367182,13805,15,52191368,52191369
GNG10,9,111661334,111661335,0.971076641771309,0.718097730605373,0.949029295385099,0.293151927968382,10454,367182,9161,ENSG00000242616.3,ENSG00000242616.3,0.779362481907398,0.782044780568022,0.520356549878755,0.663094270927755,0.813803786893026,0.637304112405392,17.8481765810942,2.84000245552562,6,10454,367182,9161,9,111661334,111661335
GNLY,2,85694290,85694291,0.24593745917214,0.750941181059224,0.908902772188279,0.423041633096532,10454,367182,2551,ENSG00000115523.16,ENSG00000115523.16,0.98320545243094,0.69666525290737,0.395350320931608,0.669053266586764,0.84243286706532,0.68896224028132,38.474668487763,5.084300469271117,8,10454,367182,2551,2,85694290,85694291
GNPDA2,4,44726594,44726595,0.375311746851196,0.103229737781524,0.162874197247798,0.131369221620435,10454,367182,4701,ENSG00000163281.11,ENSG00000163281.11,0.402074138594539,0.606905998837994,0.585979037021003,0.574858313141986,0.669664767507771,0.485118576672085,61.124599572899,3.771957647344693,2,10454,367182,4701,4,44726594,44726595
GOLGA6L5P,15,84516813,84516814,0.52533172413472,0.393095566360477,0.998883748849013,0.232451778204104,10454,367182,14079,ENSG00000230373.8,ENSG00000230373.8,0.656589815714474,0.765823625396452,0.562201016427181,0.134365840536396,0.134090940961583,0.182499654070539,15.496064786364,7.705365837680478,3,10454,367182,14079,15,84516813,84516814
GOLGA8B,15,34583650,34583651,0.175480793672867,0.204977413289742,0.606276205249137,0.37673946063984,10454,367182,13633,ENSG00000215252.11,ENSG00000215252.11,0.0114250473209407,0.0348249085640715,0.573320241160582,0.117476020578668,0.277948581519599,0.740156772803081,29.9404448557153,61.95852337978787,4,10454,367182,13633,15,34583650,34583651
GOLGA8N,15,32593455,32593456,0.195090417514191,0.549879886289333,0.321044414791614,0.667605907212519,10454,367182,13615,ENSG00000232653.8,ENSG00000232653.8,0.959397002989435,0.171165651106261,0.0603592271437321,0.0867847406404465,0.15042979158759,0.355002351036865,18.6957534851134,3.318728214507924,7,10454,367182,13615,15,32593455,32593456
GOLM1,9,86100172,86100173,0.693695858264862,0.491439368245476,0.107209441582961,0.151627863472444,10454,367182,9029,ENSG00000135052.16,ENSG00000135052.16,0.906545556342088,0.73527013322403,0.438111202777566,0.371344472663899,0.601004718054607,0.639691977661121,14.8878985927647,10.187020989454075,4,10454,367182,9029,9,86100172,86100173
GOLPH3L,1,150697143,150697144,0.109826383082907,0.891640246871353,0.705887820739871,0.789760243124997,10454,367182,1223,ENSG00000143457.10,ENSG00000143457.10,0.435052115135693,0.687217067255227,0.707354052105519,0.388297383129453,0.679250813495668,0.864172026532729,13.4689436055687,2.748496904360052,3,10454,367182,1223,1,150697143,150697144
GOSR2,17,46923074,46923075,0.581305156691812,0.241456575145976,0.131400078806593,0.166984615016154,10454,367182,15990,ENSG00000108433.16,ENSG00000108433.16,0.425602302011192,0.700205929227328,0.780034082991997,0.934746777295076,0.559946800187019,0.282896545881855,10.0873909302421,3.589144566782392,2,10454,367182,15990,17,46923074,46923075
GOT2,16,58734356,58734357,0.621210858267887,0.89995751517644,0.556938117587901,0.594752653667131,10454,367182,14903,ENSG00000125166.12,ENSG00000125166.12,0.866052220603473,0.653984971621615,0.364930997683771,0.680947423545721,0.761673576312699,0.540068501226889,16.0982893136937,3.0135195016443426,7,10454,367182,14903,16,58734356,58734357
GPAT3,4,83535913,83535914,0.494074726647842,0.553642718259318,0.293283253271477,0.963961503888034,10454,367182,4834,ENSG00000138678.10,ENSG00000138678.10,0.865079616248535,0.874409235685631,0.624543240977755,0.748864666164777,0.162266581665917,0.0601031034184015,15.714801754916,15.61921191294656,5,10454,367182,4834,4,83535913,83535914
GPAT4,8,41577186,41577187,0.0954411675823824,0.199997949543516,0.0322511745781152,0.0320344312636193,10454,367182,8306,ENSG00000158669.11,ENSG00000158669.11,0.521305084507147,0.717686282118623,0.615570453076126,0.0008177211887261,0.0019708287740658,0.262021710415605,14.0466549681706,3.1133069774610527,7,10454,367182,8306,8,41577186,41577187
GPATCH2L,14,76151915,76151916,0.537861006143364,0.997633100016069,0.342718382947376,0.69446459425282,10454,367182,13269,ENSG00000089916.17,ENSG00000089916.17,0.147453250137201,0.0918383064168672,0.101805905987037,0.0317601822074379,0.0070427695145955,0.0213240606213261,30.1301748583424,3.377303735408798,4,10454,367182,13269,14,76151915,76151916
GPD1L,3,32105688,32105689,0.217910509697671,0.894747930899777,0.5275535775645,0.575028484658778,10454,367182,3540,ENSG00000152642.10,ENSG00000152642.10,0.63145620488088,0.278218114259081,0.127023559979278,0.895481978262082,0.864640635510323,0.600911071431271,14.4455246602624,2.338162323830573,6,10454,367182,3540,3,32105688,32105689
GPD2,2,156435289,156435290,0.221076199392648,0.731702383490736,0.314094366152738,0.526437747867332,10454,367182,2918,ENSG00000115159.15,ENSG00000115159.15,0.932405549468218,0.784106977837719,0.488783617655524,0.720733287050566,0.0888377888812115,0.0299164147961312,12.6107767222307,3.3003086203965166,3,10454,367182,2918,2,156435289,156435290
GPR146,7,1044575,1044576,0.316716779747993,0.0872797665368225,0.120821800861979,0.420931456172005,10454,367182,7084,ENSG00000164849.9,ENSG00000164849.9,0.0730719656763719,0.191205932033731,0.756281289956941,0.883785807209009,0.259630212946523,0.101895377754859,47.5085088015294,5.996801518440644,6,10454,367182,7084,7,1044575,1044576
GPR155,2,174487093,174487094,0.613541930736944,0.830271681637315,0.725296510219985,0.605894589897639,10454,367182,2999,ENSG00000163328.13,ENSG00000163328.13,0.629218511413588,0.159690484246453,0.0637992100352805,0.117633769322104,0.0197246565962434,0.0200996197257898,11.448381025785,2.288660641845869,2,10454,367182,2999,2,174487093,174487094
GPR160,3,170037928,170037929,0.366034951353495,0.854537894845073,0.820598086443109,0.257420157867457,10454,367182,4311,ENSG00000173890.16,ENSG00000173890.16,0.309984147422739,0.507276476527609,0.567615512060774,0.0720168424451897,0.19600083251851,0.879888745029864,130.049230776394,170.8509189735345,3,10454,367182,4311,3,170037928,170037929
GPR19,12,12696206,12696207,0.105657507188262,0.015753860905422,0.225099960106902,0.783523907486131,10454,367182,11588,ENSG00000183150.7,ENSG00000183150.7,0.502632626214525,0.719641762096673,0.647834258417661,0.0400393940197528,0.0674780659399413,0.278234147983659,16.6978031417111,11.36298046725951,5,10454,367182,11588,12,12696206,12696207
GPR35,2,240605430,240605431,0.72326328391838,0.802092522106735,0.96048388491256,0.809813810883751,10454,367182,3365,ENSG00000178623.11,ENSG00000178623.11,0.42680376557908,0.690606262762573,0.741410563126655,0.242267802515723,0.232809920037936,0.213472911214846,11.129176420588,10.349020380403932,10,10454,367182,3365,2,240605430,240605431
GPR42,19,35370928,35370929,0.0317025794697945,0.430303689398335,0.479423383534445,0.435933323157181,10454,367182,17539,ENSG00000126251.6,ENSG00000126251.6,0.165581752011493,0.288419837034475,0.452554882352747,0.977324978996267,0.92895411665808,0.701821603188219,26.6648416159997,5.346732052507694,2,10454,367182,17539,19,35370928,35370929
GPR65,14,88005123,88005124,0.153937993055833,0.159272036322432,0.308039493882169,0.709137444438989,10454,367182,13305,ENSG00000140030.5,ENSG00000140030.5,0.145931626273045,0.172613451989595,0.236863366859687,0.700248600801215,0.716988777313709,0.472048681965197,13.554207517282,7.410052107865596,7,10454,367182,13305,14,88005123,88005124
GPR83,11,94401418,94401419,0.675036227163082,0.517713473880526,0.976302960230621,0.905630715389958,10454,367182,11138,ENSG00000123901.8,ENSG00000123901.8,0.62315124835091,0.886272233698216,0.997414692502172,0.53943628903728,0.766692225552637,0.694032644826084,14.911139283319,1.772223881547355,3,10454,367182,11138,11,94401418,94401419
GPRC5C,17,74424850,74424851,0.29410626270117,0.459949574669949,0.766904930698892,0.708837428382013,10454,367182,16271,ENSG00000170412.16,ENSG00000170412.16,0.556720883309649,0.706169829325466,0.553895208618692,0.336818321844917,0.250413334188426,0.174158437690036,33.1114202723018,11.808564616151754,6,10454,367182,16271,17,74424850,74424851
GPSM1,9,136327475,136327476,0.672865521758726,0.749832849384067,0.954139730142313,0.926510606376958,10454,367182,9425,ENSG00000160360.12,ENSG00000160360.12,0.907039868758121,0.960700197450472,0.796431901568075,0.395623502292205,0.374163406995604,0.264598531350638,21.4172172117652,4.628895042012194,3,10454,367182,9425,9,136327475,136327476
GPX7,1,52602371,52602372,0.932308060559376,0.676911079433387,0.895032624378219,0.816863107382716,10454,367182,727,ENSG00000116157.5,ENSG00000116157.5,0.638468333765168,0.500936767841741,0.281101900494279,0.61422581862266,0.849793701746797,0.789227709812833,44.7580954798852,3.520395092196796,9,10454,367182,727,1,52602371,52602372
GRAMD1A,19,34994783,34994784,0.507064039592766,0.240160849467234,0.194600430731867,0.697824864437769,10454,367182,17521,ENSG00000089351.14,ENSG00000089351.14,0.413112027422929,0.695493918500156,0.812167048750034,0.169578471524888,0.132293576427212,0.141755596836911,13.6311443725922,3.310942141977597,10,10454,367182,17521,19,34994783,34994784
GRAMD1C,3,113828181,113828182,0.41429914426689,0.0462843076426532,0.00599328883116518,0.0163345862232694,10454,367182,4004,ENSG00000178075.19,ENSG00000178075.19,0.119620279688838,100,,0.88214726430399,,,18.0063310642664,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f11e602f940> [RTYPES.NILSXP],2,10454,367182,4004,3,113828181,113828182
GRHPR,9,37422665,37422666,0.406421864701676,0.709059863803619,0.64555187360495,0.430869508622922,10454,367182,8924,ENSG00000137106.17,ENSG00000137106.17,0.657881996282096,0.906570947094062,0.993102517890912,0.555174032697845,0.364546104554224,0.196248696762104,25.3969919986,4.8411523492553785,10,10454,367182,8924,9,37422665,37422666
GRINA,8,143990057,143990058,0.271638884355918,0.843513019304563,0.849289353156568,0.292354039358691,10454,367182,8706,ENSG00000178719.16,ENSG00000178719.16,0.646634706297553,0.136863339016425,0.0522668945820094,0.610793560446088,0.21137482744608,0.0914182754029523,14.4920661771818,4.289895817284323,2,10454,367182,8706,8,143990057,143990058
GRK4,4,2963607,2963608,0.79066610343894,0.982381353882359,0.500407717315542,0.373894627140888,10454,367182,4550,ENSG00000125388.19,ENSG00000125388.19,0.506164370174106,0.623687183769515,0.47852561227514,0.892645073707436,0.876805446985316,0.620813158703723,34.9325637723582,5.45527201357231,3,10454,367182,4550,4,2963607,2963608
GRM2,3,51707069,51707070,0.990246845711979,0.767859057426373,0.749508500362679,0.753613149203271,10454,367182,3796,ENSG00000164082.14,ENSG00000164082.14,0.873627091197831,0.049620533562964,0.0144598308461358,0.884369558279269,0.878638137636529,0.625935159012408,22.2366895797761,3.5613793117163235,2,10454,367182,3796,3,51707069,51707070
GRN,17,44345085,44345086,0.888728250030726,0.755804858325818,0.469740635575151,0.811564885916984,10454,367182,15936,ENSG00000030582.17,ENSG00000030582.17,0.827060015192333,0.522600716165687,0.263535897545335,0.382214019099339,0.0102427472057652,0.0037547048868921,13.358089562799,3.427837982865539,4,10454,367182,15936,17,44345085,44345086
GRTP1,13,113364147,113364148,0.60372883823117,0.105143138505599,0.0714581613136315,0.528606451544921,10454,367182,12787,ENSG00000139835.13,ENSG00000139835.13,0.312550295790186,0.489821758048789,0.523195977248832,0.373158135953617,0.383214715039289,0.288801843383634,13.1481912723337,3.0878042493375437,4,10454,367182,12787,13,113364147,113364148
GRWD1,19,48445772,48445773,0.865545298449441,0.382492779004026,0.504545862015011,0.231488029515326,10454,367182,17932,ENSG00000105447.12,ENSG00000105447.12,0.146126056342721,0.217005750930537,0.331382728530043,0.0736538853823124,0.1862267572465,0.68738456070246,19.0871796345789,8.445957055161704,3,10454,367182,17932,19,48445772,48445773
GS1-124K5.4,7,66493705,66493706,0.92707899702748,0.881192962728026,0.601040507434596,0.837301741456228,10454,367182,7416,ENSG00000237310.1,ENSG00000237310.1,0.728146196396166,0.92996236288815,0.875855411237398,0.453129324482278,0.563778647646021,0.444992544921437,35.9233434877415,3.594743385709314,2,10454,367182,7416,7,66493705,66493706
GSAP,7,77416399,77416400,0.676029452098428,0.156051192738216,0.697465321868981,0.610742134966287,10454,367182,7510,ENSG00000186088.15,ENSG00000186088.15,0.66841614791716,0.908383978042588,0.925583143187604,0.476134490034684,0.767127609220188,0.880762136904418,29.8741136176855,2.016780726753892,5,10454,367182,7510,7,77416399,77416400
GSDMA,17,39953262,39953263,0.821309732711916,0.088704945277582,0.479482051153302,0.530834245101176,10454,367182,15810,ENSG00000167914.11,ENSG00000167914.11,0.326093899252021,0.313423234584547,0.244225804502786,0.548287308615618,0.700995831863288,0.554049540736199,33.1841000421912,7.3948364133733,8,10454,367182,15810,17,39953262,39953263
GSDMB,17,39918649,39918650,0.831814758799964,0.308714391307881,0.278463887410251,0.39045706251136,10454,367182,15808,ENSG00000073605.18,ENSG00000073605.18,0.912063875413003,0.970234285734081,0.826158768124839,0.0538572749960745,0.0164824145063506,0.0340179004218964,209.403238592652,5.198323749310509,2,10454,367182,15808,17,39918649,39918650
GSDMD,8,143553206,143553207,0.203685585893067,0.631567695547297,0.820360704587096,0.294440468291782,10454,367182,8689,ENSG00000104518.10,ENSG00000104518.10,0.634828592315227,0.0476724380474963,0.0154803080371092,0.885188712244224,0.763893387443939,0.47178013133701,28.079781462968,7.335427084149563,8,10454,367182,8689,8,143553206,143553207
GSK3B,3,120094416,120094417,0.271282892281312,0.100249713578734,0.856622267888665,0.136688430022737,10454,367182,4027,ENSG00000082701.14,ENSG00000082701.14,0.6353759911072,0.635962955746028,0.409460253555959,0.169662946713048,0.327657579795363,0.556582784964266,12.7460388683417,2.1523300708558653,3,10454,367182,4027,3,120094416,120094417
GSTCD,4,105709108,105709109,0.789855945585919,0.0833595566545301,0.136552198072153,0.0989327601643235,10454,367182,4913,ENSG00000138780.14,ENSG00000138780.14,0.0685955598540913,100,,0.291801263572306,,,11.0042121095174,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f7a9b6918c0> [RTYPES.NILSXP],3,10454,367182,4913,4,105709108,105709109
GSTM1,1,109687813,109687814,0.177698048777831,0.226094582606119,0.678348252287615,0.484415840371648,10454,367182,995,ENSG00000134184.12,ENSG00000134184.12,0.583332115497882,0.85288976052024,0.895101576604319,0.819813004420184,0.963700386037227,0.88191834909936,22.6965184060897,7.505176173158205,13,10454,367182,995,1,109687813,109687814
