gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
DNAJC9,0.0378987680250954,0.400253785144706,0.0231321468802126,0.0243012788375765,10454,367182,5972,ENSG00000213551.4,ENSG00000213551.4,0.940114752043033,100,100,0.505886045610575,100,100,0.0195586707846615,0.000184387262182718,1100,397,10454,367182,5971,10,73248841,73248842
DNAL1,0.0193399063913324,0.0605436287684507,0.0864729971168911,0.080256978312932,10454,367182,1703,ENSG00000119661.14,ENSG00000119661.14,0.629143007553862,100,100,0.60693540938014,100,100,0.0257364553386312,0.00134655714335357,2141,798,10454,367182,1702,14,73644874,73644875
DNALI1,0.681686662406905,0.577616670672827,0.0130396977881388,0.0130249362354346,10454,367182,3777,ENSG00000163879.10,ENSG00000163879.10,0.978979989610921,100,100,0.3296580874464,100,100,0.0580755480000144,0.00142896284649441,1850,929,10454,367182,3776,1,37556918,37556919
DNASE1,0.712719779502683,0.582155094797253,0.38040167235244,0.381147490214233,10454,367182,6004,ENSG00000213918.10,ENSG00000213918.10,0.985622635283504,100,100,0.533772025403715,100,100,0.0218702434917727,0.0125195391225419,1965,932,10454,367182,6003,16,3611727,3611728
DND1P1,0.0536214033201792,0.680600740999112,0.00652603387694567,0.804694700000755,10454,367182,8119,ENSG00000264070.1,ENSG00000264070.1,0.00851408711660701,0.0159106139361966,0.243574505425104,0.0280506239177827,0.08771231051279,0.836784880504036,0.379294353468277,0.0426721362847439,2888,555,10454,367182,8118,17,45585870,45585871
DNLZ,0.136526529601109,0.452325274936186,0.178745658637549,0.487031967923386,10454,367182,5949,ENSG00000213221.4,ENSG00000213221.4,0.0507374789573178,0.094827908680463,0.344232529136341,0.202163296778705,0.144401784476674,0.134165371620232,0.350477846761659,0.292829213602528,2310,1065,10454,367182,5948,9,136363788,136363789
DNM1,0.83767531099342,0.76532222318852,0.247096973566253,0.256517505568645,10454,367182,1163,ENSG00000106976.20,ENSG00000106976.20,0.926257150588811,100,100,0.979600215842685,100,100,0.0130614846022791,0.00237208373557568,1264,413,10454,367182,1162,9,128191654,128191655
DNM1L,0.698768425044385,0.853886492299932,0.879584273561116,0.837478502098733,10454,367182,585,ENSG00000087470.17,ENSG00000087470.17,0.425603870615177,0.679173036845018,0.70928438719875,0.74029454232597,0.307785540801858,0.133888150808167,0.0139636882055565,3.89341627949486e-05,3015,1556,10454,367182,584,12,32679199,32679200
DNM1P46,0.549643664942938,0.516740515707231,0.51510347081407,0.999999559187353,10454,367182,4971,ENSG00000182397.14,ENSG00000182397.14,0.314849982495887,100,100,0.0458438935044058,100,100,0.269163004733067,0.0430755275933461,3158,1357,10454,367182,4970,15,99806926,99806927
DNM1P51,0.362661442628093,0.957343375517242,0.856333691598672,0.789114027564351,10454,367182,6888,ENSG00000235370.6,ENSG00000235370.6,0.21829875746988,100,100,0.0130846860921798,100,100,0.0686493121804062,0.000233204442681506,1317,588,10454,367182,6887,15,84411700,84411701
DNMT3B,0.19992244479741,0.404025948426544,0.801682215129019,0.855826405459228,10454,367182,596,ENSG00000088305.18,ENSG00000088305.18,0.195591290845931,100,100,0.0121111252631046,100,100,0.0164959065552388,0.00386063081564931,1668,603,10454,367182,595,20,32762384,32762385
DNPH1,0.695984847665052,0.599227585330312,0.706661776276667,0.999999891166933,10454,367182,1408,ENSG00000112667.12,ENSG00000112667.12,0.284761225307786,0.377802264297971,0.370329219668991,0.976072035894605,0.261218975993124,0.101367890426924,0.0697520664694092,0.00719261806672177,1274,488,10454,367182,1407,6,43229483,43229484
DNTTIP2,0.826768638169966,0.703667815171015,0.78949928304357,0.99970505615836,10454,367182,362,ENSG00000067334.13,ENSG00000067334.13,0.528741012201448,0.76155084574415,0.700455944191735,0.692410173496474,0.807690425322841,0.602886629897622,0.0216784027157162,0.00315261385167563,1775,820,10454,367182,361,1,93879917,93879918
DOC2A,0.409155085621198,0.456981514612339,0.493577462669762,0.482768340071734,10454,367182,3124,ENSG00000149927.17,ENSG00000149927.17,0.98827637336886,100,100,0.828102189673262,100,100,0.0204201762805711,0.000634898612680212,777,317,10454,367182,3123,16,30023269,30023270
DOCK8,0.79033943931946,0.942712138222817,0.467023681821139,0.45991449369534,10454,367182,1167,ENSG00000107099.15,ENSG00000107099.15,0.576744006407115,100,100,0.200255668686139,100,100,0.0895148145641676,0.00934556334382593,2460,884,10454,367182,1166,9,220747,220748
DOCK9-AS2,0.491598390768409,0.57388380082695,0.857020096211002,0.821385716140822,10454,367182,7978,ENSG00000260992.1,ENSG00000260992.1,0.912971336543906,100,100,0.200141537131062,100,100,0.0340205055831093,0.00943401015013935,2347,1158,10454,367182,7977,13,99087818,99087819
DOPEY1,0.209065843006727,0.607413395415571,0.157313237254811,0.606879834973742,10454,367182,530,ENSG00000083097.14,ENSG00000083097.14,0.262533952029886,100,100,0.00719946412059906,100,100,0.0151715838989757,0.00186763134228043,1751,702,10454,367182,529,6,83067665,83067666
DPEP1,0.618714362168064,0.967349741527301,0.290174669629019,0.902498810196118,10454,367182,121,ENSG00000015413.9,ENSG00000015413.9,0.242496299530834,100,100,0.456574095967683,100,100,0.0107208213830588,0.00458218981790446,2588,979,10454,367182,120,16,89613307,89613308
DPEP3,0.444395535882939,0.977802598612124,0.875564481221424,0.984804726053859,10454,367182,2717,ENSG00000141096.4,ENSG00000141096.4,0.799832721910894,0.239202877740159,0.0944726078627624,0.151643751702285,0.13857683289526,0.168411895396452,0.0273086906916325,0.00452608577495866,849,459,10454,367182,2716,16,67980828,67980829
DPH1,0.421400548434278,0.509523065326723,0.454878764676191,0.81687703350142,10454,367182,1247,ENSG00000108963.17,ENSG00000108963.17,0.128498384384809,100,100,0.198981209802114,100,100,0.07855899136968,0.0138903299745846,2138,880,10454,367182,1246,17,2030109,2030110
DPH2,0.3878996930142,0.676622753359179,0.857831862281581,0.843620696195375,10454,367182,2238,ENSG00000132768.13,ENSG00000132768.13,0.74244149959473,0.365772962642109,0.167697499183249,0.569598315982608,0.252026029532943,0.1187986777121,0.011464047061185,0.00925743234321805,1487,680,10454,367182,2237,1,43969999,43970000
DPM2,0.123731854597925,0.241140453205124,0.551432271870768,0.669574182889914,10454,367182,2480,ENSG00000136908.17,ENSG00000136908.17,0.562145821249279,0.178447065396325,0.0777751637929303,0.0439792542004983,0.128526437449887,0.830378294435555,0.309533105409496,0.185858009411347,1412,498,10454,367182,2479,9,127937881,127937882
DPP10,0.513220825715736,0.563567496665275,0.405614025006875,0.982614622035615,10454,367182,4597,ENSG00000175497.16,ENSG00000175497.16,0.356975919776972,0.232622959096811,0.150407773058647,0.726886742069523,0.88916695423216,0.736809024537889,0.146311533358569,0.0366959846420928,1471,659,10454,367182,4596,2,114442298,114442299
DPP9,0.981158516470029,0.504369735314061,0.90100378512756,0.588444862987107,10454,367182,2758,ENSG00000142002.16,ENSG00000142002.16,0.891294136834842,0.359958581673684,0.154753491955026,0.186884643005678,0.368897870581006,0.615344540388964,0.0233129592508365,0.00184777333143869,2511,1397,10454,367182,2757,19,4724672,4724673
DPY19L1P1,0.160301920028278,0.668107864224827,0.221288242063998,0.954973018038867,10454,367182,6526,ENSG00000229358.3,ENSG00000229358.3,0.172235275797409,0.361776899758869,0.679972559618227,0.0259068624376586,0.0737241775840474,0.615228547927431,0.0429697040968189,0.00757051453685268,2763,1526,10454,367182,6525,7,32755407,32755408
DPY19L2,0.622919025882569,0.556524125746602,0.0946249083321129,0.999999386280318,10454,367182,4745,ENSG00000177990.11,ENSG00000177990.11,0.592558991601463,0.430377465214539,0.236762692849114,0.412720975039529,0.115155317876016,0.0560021267734532,0.0353104788119372,0.0976097431781065,1967,1027,10454,367182,4744,12,63668848,63668849
DPY19L3,0.14239662414578,0.955250327722929,0.013236747789908,0.820874288353208,10454,367182,4796,ENSG00000178904.18,ENSG00000178904.18,0.0308308570698619,100,100,0.631922800174155,100,100,0.0401017813519589,0.0258258817359692,2015,939,10454,367182,4795,19,32405560,32405561
DPY30,0.971253912804308,0.865230072003089,0.61347246466416,0.937775232599472,10454,367182,3670,ENSG00000162961.13,ENSG00000162961.13,0.612351198541395,0.878347676423319,0.958771423990137,0.245240714750839,0.23486922730206,0.213543566945569,0.0114568369753809,0.0537524425745497,1061,682,10454,367182,3669,2,32039811,32039812
DPYD,0.877407094567365,0.744700217870079,0.779481228784298,0.938178125496092,10454,367182,5370,ENSG00000188641.12,ENSG00000188641.12,0.574952770118604,0.334400450638672,0.170756207864999,0.0859860979197873,0.222833498370688,0.815067999958463,0.0837495180551335,0.012929856421557,1355,824,10454,367182,5369,1,97921048,97921049
DPYSL5,0.601698211517778,0.651443591347817,0.372666706575744,0.504919942281444,10454,367182,3425,ENSG00000157851.16,ENSG00000157851.16,0.411264399994528,0.628658476351699,0.614822514558149,0.629966628904983,0.241598603173026,0.106269072718256,0.203517070018223,0.00153083516606877,1415,436,10454,367182,3424,2,26847746,26847747
DR1,0.755975638477727,0.648353195387529,0.694833560882716,0.739611500359629,10454,367182,1637,ENSG00000117505.12,ENSG00000117505.12,0.64457826867156,0.69548757393913,0.473642454958654,0.0385041392181546,0.0879982912270297,0.446991615112309,0.0136288498496842,0.00131206437539306,1625,690,10454,367182,1636,1,93346025,93346026
DRAM2,0.894985823693411,0.759071925842976,0.888137255487713,0.751019403213106,10454,367182,3372,ENSG00000156171.14,ENSG00000156171.14,0.457841268985935,100,100,0.438440064087151,100,100,0.394303061901582,0.00330672300459592,2423,1266,10454,367182,3371,1,111140215,111140216
DRD4,0.77710362068107,0.561733701717748,0.833307097549691,0.942468705146229,10454,367182,378,ENSG00000069696.6,ENSG00000069696.6,0.847270495712443,100,100,0.165602813182488,100,100,0.0236094859500015,0.0126986705392114,2656,1078,10454,367182,377,11,637292,637293
DRD5,0.161187957079957,0.38080552650506,0.999243058670285,0.837652081434874,10454,367182,4244,ENSG00000169676.5,ENSG00000169676.5,0.709965649619757,100,100,0.15642141040991,100,100,0.0495327928637205,0.00103050345795509,3140,945,10454,367182,4243,4,9781679,9781680
DRG2,0.408322440993842,0.610025733888535,0.351355049942301,0.670349757387941,10454,367182,1228,ENSG00000108591.9,ENSG00000108591.9,0.164950739377671,100,100,0.581579305418633,100,100,0.0628830839245007,5.91614339341529e-05,1238,397,10454,367182,1227,17,18087885,18087886
DRICH1,0.620371830018925,0.666150286123103,0.894010113147438,0.674223839908944,10454,367182,5409,ENSG00000189269.12,ENSG00000189269.12,0.651438782099447,0.390945968062374,0.195695519608595,0.259031043877449,0.437928489732827,0.538959125000298,0.0923286958347915,0.00255903620516293,2729,1208,10454,367182,5408,22,23632320,23632321
DSCC1,0.613121580335414,0.576656999762344,0.535254502762214,0.72032171943662,10454,367182,2486,ENSG00000136982.5,ENSG00000136982.5,0.712355224364126,0.580346815170143,0.329138635683747,0.347000168481297,0.362070021492352,0.284086141183788,0.216714986389435,0.00346284715842835,2181,946,10454,367182,2485,8,119856009,119856010
DSG2,0.0941356975974788,0.618624596681254,0.94693752690152,0.99093752784416,10454,367182,223,ENSG00000046604.12,ENSG00000046604.12,0.0831568733243218,0.155555653784444,0.396302498350516,0.379041522545704,0.481882928324773,0.407425723728176,0.0370879750715681,0.0119146501588498,2283,905,10454,367182,222,18,31498042,31498043
DSTNP2,0.955048736089146,0.764119595219123,0.405458800822852,0.299865243917569,10454,367182,7347,ENSG00000248593.3,ENSG00000248593.3,0.599029678203497,100,100,0.121152191223045,100,100,0.0538287194173215,0.0064253296420943,1801,820,10454,367182,7346,12,6884741,6884742
DSTYK,0.927521168219894,0.576211083111465,0.939401336109844,0.704897779321471,10454,367182,2251,ENSG00000133059.16,ENSG00000133059.16,0.827799004569634,100,100,0.461476876866456,100,100,0.0710074981295531,0.00201070794858543,2189,792,10454,367182,2250,1,205211565,205211566
DTD2,0.946532446406023,0.602602714433847,0.275341212558572,0.376754867232652,10454,367182,2089,ENSG00000129480.12,ENSG00000129480.12,0.568883843522489,100,100,0.183111879453207,100,100,0.0653778223886272,0.00171618492348388,2021,911,10454,367182,2088,14,31457509,31457510
DTL,0.168816785993829,0.436138513702154,0.196433821714023,0.855605542494883,10454,367182,2830,ENSG00000143476.17,ENSG00000143476.17,0.120783340635144,100,100,0.656278312393613,100,100,0.0193872886631923,0.00264839765368972,1894,926,10454,367182,2829,1,212035552,212035553
DTNBP1,0.50224846680149,0.839259671211231,0.327076220928308,0.860110517972601,10454,367182,229,ENSG00000047579.19,ENSG00000047579.19,0.363288035534016,100,100,0.620388024184162,100,100,0.0336552112356591,0.0103432126080754,2008,1049,10454,367182,228,6,15663057,15663058
DUOX1,0.00706860573047957,0.0228147764231548,0.292149311476424,0.166829586184208,10454,367182,2541,ENSG00000137857.17,ENSG00000137857.17,0.644966797397159,100,100,0.590458265574529,100,100,0.0384623756749417,0.005923308543025,1492,302,10454,367182,2540,15,45129938,45129939
DUOX2,0.0302210318800736,0.475131173096831,0.202527953804521,0.449506417620035,10454,367182,2671,ENSG00000140279.12,ENSG00000140279.12,0.395952766418571,0.456899423196192,0.357687789966801,0.278378071044467,0.45275716763437,0.522066648537241,0.0116594504312339,0.00103686452848253,1476,299,10454,367182,2670,15,45114319,45114320
DUOXA1,0.5469577804864,0.567291725251334,0.991029802883292,0.873390372655751,10454,367182,2669,ENSG00000140254.12,ENSG00000140254.12,0.839445995123289,100,100,0.956322234752672,100,100,0.106083100447861,0.00520521109182664,1492,302,10454,367182,2668,15,45129931,45129932
DUS3L,0.858117546604997,0.853421140839032,0.0428213540568609,0.0429464815633718,10454,367182,2757,ENSG00000141994.15,ENSG00000141994.15,0.995385930618961,100,100,0.302650836065381,100,100,0.0610117140353832,0.00140050580995332,2032,1005,10454,367182,2756,19,5791237,5791238
DUSP15,0.705508445636543,0.558682355254516,0.800903023771891,0.984648790349583,10454,367182,3112,ENSG00000149599.15,ENSG00000149599.15,0.700249365401603,100,100,0.996511675665077,100,100,0.0292442518547025,0.00105024571734976,1379,497,10454,367182,3111,20,31870700,31870701
DUSP2,0.53538449767478,0.44808736489838,0.711083232679569,0.986207137973366,10454,367182,3438,ENSG00000158050.4,ENSG00000158050.4,0.668131243017272,100,100,0.952757131446091,100,100,0.0153486564590431,0.00361118628224753,586,112,10454,367182,3437,2,96145439,96145440
DUSP5,0.220207025192368,0.406039643933802,0.119652350379479,0.118416712728942,10454,367182,2567,ENSG00000138166.5,ENSG00000138166.5,0.769824032645574,100,100,0.0878422808986178,100,100,0.016312798386959,0.0143751108419741,1745,780,10454,367182,2566,10,110497837,110497838
DUSP8P3,0.897490994557092,0.70991724302454,0.730817248656527,0.947082328554851,10454,367182,6078,ENSG00000215097.3,ENSG00000215097.3,0.778897504928997,100,100,0.612637825145777,100,100,0.0135388524209827,0.0023507837735887,1106,117,10454,367182,6077,10,46776179,46776180
DUSP8P4,0.0371656115665902,0.488956789400412,0.539465829985468,0.0600682995876317,10454,367182,6076,ENSG00000215065.3,ENSG00000215065.3,0.0496596713120989,0.00129144081490514,0.00211055559693609,0.493883702490358,0.214282745610682,0.106000390966598,0.0141459295844539,0.000295257489225336,799,5,10454,367182,6075,10,47564255,47564256
DUT,0.148194259254771,0.388214084120271,0.00677512379252765,0.00854641310487342,10454,367182,2072,ENSG00000128951.13,ENSG00000128951.13,0.705423521334787,100,100,0.148071078564172,100,100,0.0142305296494992,0.00467273587207105,1129,378,10454,367182,2071,15,48331063,48331064
DUTP6,0.551157241787661,0.543592240600995,0.98652395591544,0.829135192559517,10454,367182,6280,ENSG00000225171.2,ENSG00000225171.2,0.655810812806631,0.901570158586967,0.926149379251474,0.212338184157413,0.3289100036728,0.413564262132365,0.0877481953537163,0.0137123911286988,2338,1009,10454,367182,6279,1,166868747,166868748
DUX4L37,0.115555410214322,0.258501739531368,0.0968144896752008,0.827213040728227,10454,367182,9146,ENSG00000283020.1,ENSG00000283020.1,0.211700015395503,100,100,0.638772594396593,100,100,0.0116237588219426,0.000150886668965267,2061,152,10454,367182,9145,20,29879362,29879363
DUX4L50,0.454700402853509,0.502126509399381,0.567375914965859,0.859662361014115,10454,367182,6715,ENSG00000232815.1,ENSG00000232815.1,0.326257541699107,100,100,0.0212206885156181,100,100,0.010050894505394,0.000729255795941914,647,51,10454,367182,6714,9,63818461,63818462
DYNC1I2,0.178233148001678,0.694707821495957,0.408484569604443,0.450691357645136,10454,367182,464,ENSG00000077380.15,ENSG00000077380.15,0.930603926235892,100,100,0.0207010199978906,100,100,0.0428866449891286,0.00426131583846708,1838,985,10454,367182,463,2,171687408,171687409
DYNLL2,0.272976996557677,0.990448535515222,0.0663123366586158,0.993972799399356,10454,367182,8126,ENSG00000264364.2,ENSG00000264364.2,0.0588057238973824,100,100,0.933019145136766,100,100,0.0142126569616605,0.00647526465097824,1715,875,10454,367182,8125,17,58083414,58083415
DYX1C1,0.0423908226911374,0.536960863043242,0.502101330410024,0.838628773782276,10454,367182,7690,ENSG00000256061.7,ENSG00000256061.7,0.374197472358025,100,100,0.592928075918707,100,100,0.0205760443980136,0.0196170578084333,2716,1251,10454,367182,7689,15,55508233,55508234
DZANK1,0.303375991202014,0.465345502127927,0.886764129120537,0.730097152564651,10454,367182,618,ENSG00000089091.16,ENSG00000089091.16,0.274546225201561,100,100,0.171170178145876,100,100,0.0637807096510654,0.00246600399219849,2519,1382,10454,367182,617,20,18467125,18467126
