gene_name,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,gene_names,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps_original,num_snps_common,adsp_size.y,ukb_size.y,gene_ind.y,chr,TSS,TES
AGAP6,0.604302907564428,0.510942991260706,0.701707076587405,0.956346454138785,10454,367182,5964,ENSG00000204149.10,ENSG00000204149.10,0.622430240312481,0.857692873406144,0.799428213828537,0.0116227499830133,0.0361417991936403,0.601264899891354,0.241785595879571,0.00234834743188562,1876,723,10454,367182,5963,10,49982189,49982190
AGAP7P,0.094528018446381,0.465519319556226,0.774601533265106,0.557815412648667,10454,367182,7722,ENSG00000264204.2,ENSG00000264204.2,0.211709562997628,0.457532743694086,0.94838339718468,0.77875338452271,0.556973430728419,0.296129229552295,0.216205191967936,0.0238974696507629,1533,537,10454,367182,7721,10,46109620,46109621
AGAP9,0.674158396643449,0.53002097468393,0.261662581623748,0.650871059930816,10454,367182,5968,ENSG00000204172.12,ENSG00000204172.12,0.384521937534847,0.000558526084124097,0.000162323746179298,0.969386873565951,0.470300999974304,0.219553095576723,0.28960412284225,0.135774124240181,850,4,10454,367182,5967,10,47523637,47523638
AGER,0.809748511199774,0.696289181240124,0.829791490142362,0.864553289177798,10454,367182,5977,ENSG00000204305.13,ENSG00000204305.13,0.332586997341853,100,100,0.0127059120984489,100,100,0.0358420744832648,0.00355967816976736,7476,3829,10454,367182,5976,6,32184323,32184324
AGFG1,0.553234406263485,0.552774795434474,0.796881045299451,0.962921568778283,10454,367182,4773,ENSG00000173744.17,ENSG00000173744.17,0.528820727067156,0.721363802005284,0.612484416301981,0.187850514387891,0.341985865917977,0.521169675329279,0.0605691007982216,0.00638630898720146,3146,1750,10454,367182,4772,2,227472187,227472188
AGPAT2,0.0662829901954383,0.146089224352644,0.00600802783185545,0.014969927662658,10454,367182,4497,ENSG00000169692.12,ENSG00000169692.12,0.398864937210591,100,100,0.186361680750618,100,100,0.0721826030998658,0.00470443854536182,2096,658,10454,367182,4496,9,136687422,136687423
AGPAT4,0.305607231275064,0.999998620038438,0.223316278856803,0.86041984452896,10454,367182,156,ENSG00000026652.13,ENSG00000026652.13,0.924126543109377,0.476009646012959,0.224480850261231,0.481754859271973,0.66111062497312,0.56402656428534,0.0685222033009041,0.000750220450831213,2775,1331,10454,367182,155,6,161274060,161274061
AGPAT4-IT1,0.228950805282882,0.457840574950604,0.872993933034891,0.800953009110345,10454,367182,8258,ENSG00000279355.1,ENSG00000279355.1,0.93415612415978,100,100,0.389196176431245,100,100,0.0635946071148149,0.000330276422341523,2756,1335,10454,367182,8257,6,161161981,161161982
AGPS,0.559609995395643,0.553118526505914,0.746326349496929,0.815681223459496,10454,367182,125,ENSG00000018510.13,ENSG00000018510.13,0.671585398525723,0.588584704331823,0.348124421628353,0.528553928993538,0.808066309339667,0.86465931673452,0.0622867224185773,0.00546886409662905,2039,897,10454,367182,124,2,177392697,177392698
AGTPBP1,0.421865020575553,0.449158800811442,0.664776421994749,0.522210449597859,10454,367182,2517,ENSG00000135049.15,ENSG00000135049.15,0.730031413582728,0.934212823953846,0.896189499183529,0.870680116691949,0.856757283910371,0.594937768780161,0.0276947667849337,0.000197192707339172,1506,474,10454,367182,2516,9,85742028,85742029
AGTRAP,0.594339435803748,0.480468057374519,0.618827098846781,0.865106897638894,10454,367182,4984,ENSG00000177674.15,ENSG00000177674.15,0.349170999438388,100,100,0.561374534206257,100,100,0.0149295282903077,0.00075592103298211,2285,983,10454,367182,4983,1,11736083,11736084
AHCTF1,0.435218744277754,0.696602901813975,0.78639627453719,0.877725333374734,10454,367182,3473,ENSG00000153207.14,ENSG00000153207.14,0.895995913008794,0.637551972268821,0.347351421266652,0.147977788996066,0.00635769613469397,0.00461819856149573,0.213010637068426,0.0318456300735203,2757,1121,10454,367182,3472,1,246931977,246931978
AHI1,0.180664044272103,0.299234713109044,0.304532950266691,0.858237082568072,10454,367182,2555,ENSG00000135541.20,ENSG00000135541.20,0.75465523005498,0.861473831270725,0.654272723659552,0.442433764653128,0.688494737316348,0.692368140800645,0.257796562474379,0.0503829441753327,1289,489,10454,367182,2554,6,135497775,135497776
AHNAK,0.290110271160712,0.702976274381313,0.714017461408294,0.689140620858703,10454,367182,2018,ENSG00000124942.13,ENSG00000124942.13,0.394280105433392,100,100,0.638702791393672,100,100,0.0163933071251338,0.000565079242943797,1711,724,10454,367182,2017,11,62556234,62556235
AHR,0.929490357959401,0.737363819669828,0.26421251331177,0.263053998155341,10454,367182,1227,ENSG00000106546.12,ENSG00000106546.12,0.92282514236489,0.991452089006086,0.929694058595503,0.939547246817953,0.0569889194322239,0.0167342065877811,0.120366365009509,0.0295513864815735,2714,1264,10454,367182,1226,7,17298621,17298622
AHRR,0.872042547453454,0.594739733181418,0.494801734313867,0.773839757545496,10454,367182,317,ENSG00000063438.16,ENSG00000063438.16,0.181752421815376,0.132384265795175,0.132682609855889,0.385160454338725,0.376204981751855,0.273106795607282,0.0542180148642481,0.000777459550351755,2323,614,10454,367182,316,5,304175,304176
AHSA2,0.690739622894553,0.694384656513468,0.722045160622753,0.719550445492651,10454,367182,4743,ENSG00000173209.22,ENSG00000173209.22,0.447148959827889,0.704184242718483,0.72517983743734,0.192837009503648,0.425360278581722,0.906380391810628,0.507320259212437,0.0537790021066386,1476,779,10454,367182,4742,2,61177417,61177418
AICDA,0.594318883810544,0.539794422828965,0.389624495445554,0.218253876668304,10454,367182,1465,ENSG00000111732.10,ENSG00000111732.10,0.147784589447108,100,100,0.945500529424526,100,100,0.0198034752510939,0.000766902012437333,2433,942,10454,367182,1464,12,8612870,8612871
AIF1,0.872798467924045,0.826721209970187,0.729278293388541,0.92324741060466,10454,367182,5994,ENSG00000204472.12,ENSG00000204472.12,0.779048820793158,0.342265209967537,0.150662495793471,0.42908953041362,0.0805412828959581,0.035672774871814,0.0319496162909071,0.00025380105675936,7364,4046,10454,367182,5993,6,31615183,31615184
AIFM2,0.0161026011656108,0.607934869603271,0.000580171709312294,0.929895961378388,10454,367182,208,ENSG00000042286.14,ENSG00000042286.14,0.000439514529723844,0.00161571841366152,0.479378633475458,0.201146397854897,0.439407912076947,0.91790000851398,0.0360699680401504,0.0306191224213929,2690,1493,10454,367182,207,10,70132933,70132934
AIFM3,0.0261021719240419,0.46991705409814,0.578818477566179,0.597367828212568,10454,367182,5302,ENSG00000183773.15,ENSG00000183773.15,0.832829826292469,0.449509071602196,0.212461437678177,0.400634232763852,0.298791856312386,0.191038193581395,0.308471683572133,0.0814450660647741,1561,813,10454,367182,5301,22,20965107,20965108
AIG1,0.134379053569989,0.435188511244052,0.862164403067228,0.898629251027837,10454,367182,3218,ENSG00000146416.17,ENSG00000146416.17,0.313666998234031,100,100,0.882652882076415,100,100,0.0118059068371824,0.00122255672699947,1747,754,10454,367182,3217,6,143060495,143060496
AIM1,0.97669501907404,0.656006298569811,0.516083518160726,0.655147694527237,10454,367182,1499,ENSG00000112297.14,ENSG00000112297.14,0.721852711013277,0.466269690350862,0.236858094859295,0.106283077898151,0.181388455124339,0.369426024866662,0.0184745802773553,0.00136005010270382,2517,1434,10454,367182,1498,6,106360807,106360808
AIM1L,0.198895572655767,0.434422859235989,0.0914212290752389,0.0922845495044681,10454,367182,4895,ENSG00000176092.14,ENSG00000176092.14,0.988333634519498,100,100,0.0884082730943657,100,100,0.0377757847280371,0.000802921560610995,1635,721,10454,367182,4894,1,26360051,26360052
AIMP1,0.296368434578284,0.98859315935342,0.572549207939946,0.818869549825929,10454,367182,4015,ENSG00000164022.16,ENSG00000164022.16,0.0422332488318346,100,100,0.182517538758683,100,100,0.0161624386304978,0.00149464187329931,1641,891,10454,367182,4014,4,106315543,106315544
AIMP2,0.360055291169012,0.448062452656434,0.0234224557061535,0.030758740323931,10454,367182,1216,ENSG00000106305.9,ENSG00000106305.9,0.175931312214832,0.105483698101796,0.102468589482633,0.12832097622124,0.297081875838587,0.734746516176342,0.0122221370795725,0.0104579469558092,2133,773,10454,367182,1215,7,6009244,6009245
AIP,0.604541281767675,0.709272001448059,0.282754094644968,0.310809895702639,10454,367182,1408,ENSG00000110711.9,ENSG00000110711.9,0.915048060656762,100,100,0.518526773514516,100,100,0.0131248517365502,8.81700705040135e-05,1801,689,10454,367182,1407,11,67483040,67483041
AK3,0.0247560586780893,0.116590187817893,0.610740002073964,0.41556156782175,10454,367182,3264,ENSG00000147853.16,ENSG00000147853.16,0.85845049017364,0.841063788052727,0.575020370837787,0.0285231852733216,0.0688816976124754,0.45645564708384,0.0173228920855306,0.00172636332239026,2851,1140,10454,367182,3263,9,4742042,4742043
AK3P3,0.58826964916053,0.517084691815451,0.825947883833497,0.999999532106141,10454,367182,6664,ENSG00000230042.1,ENSG00000230042.1,0.844567735325512,0.848972110169594,0.590856515208476,0.0252338103129381,0.0653400965775091,0.503030884179491,0.0132486669869343,4.61505206329155e-06,1987,921,10454,367182,6663,7,23129177,23129178
AK5,0.507122825961736,0.507420468830788,0.795960412810555,0.846586072543462,10454,367182,3496,ENSG00000154027.18,ENSG00000154027.18,0.918568141930322,0.16314867326023,0.0572413858892128,0.602732076212791,0.173589744925559,0.072246753706911,0.256132295044253,0.0471323597077616,1736,848,10454,367182,3495,1,77282050,77282051
AK9,0.482247610612545,0.682191277123463,0.967906194845273,0.875689257081748,10454,367182,3534,ENSG00000155085.15,ENSG00000155085.15,0.829570778870576,0.53724098888375,0.274076773729909,0.0423813456360561,0.0488573614312159,0.166100059176708,0.0963222546312845,0.010529397162604,2086,889,10454,367182,3533,6,109691216,109691217
AKAP10,0.37388540264646,0.607801102169456,0.016047547270209,0.891400805365174,10454,367182,1327,ENSG00000108599.14,ENSG00000108599.14,0.0230632311326136,0.0294116208719841,0.169297687211248,0.0955737310164832,0.24899231752171,0.957983463132302,0.392625003593152,0.169675044894612,1307,607,10454,367182,1326,17,19978342,19978343
AKAP12,0.735749823511948,0.54521724789404,0.104537851085771,0.302314729769491,10454,367182,2301,ENSG00000131016.16,ENSG00000131016.16,0.486681134008348,100,100,0.563076294651567,100,100,0.0123813149280139,0.000428954951496741,2572,1160,10454,367182,2300,6,151239998,151239999
AKAP13,0.26510576334226,0.260125885494378,0.564734939002143,0.563449804058049,10454,367182,4576,ENSG00000170776.21,ENSG00000170776.21,0.92226723906948,0.859584699362989,0.588255584465541,0.748311822031197,0.306084057959865,0.132340477580276,0.180388573416296,0.00946516185685538,2673,1009,10454,367182,4575,15,85380570,85380571
AKAP3,0.46169828752035,0.692273660552718,0.0603822394620805,0.160108566535918,10454,367182,1439,ENSG00000111254.7,ENSG00000111254.7,0.26676323269075,100,100,0.226323686135755,100,100,0.0844528480899276,0.000766278977698248,2261,1182,10454,367182,1438,12,4649046,4649047
AKAP7,0.347670571513168,0.479460540143705,0.437664299742856,0.525750618801131,10454,367182,1761,ENSG00000118507.15,ENSG00000118507.15,0.576585680609404,100,100,0.38452539504604,100,100,0.101764078927298,0.00160016547760601,2142,1011,10454,367182,1760,6,131135665,131135666
AKAP9,0.997674533583673,0.625304565169209,0.776368673464069,0.876157437038532,10454,367182,2143,ENSG00000127914.16,ENSG00000127914.16,0.915052107404263,0.876688906856892,0.615798910488384,0.0199940856191263,0.0663081257651022,0.904212033491334,0.0232848510421638,0.000648666680346473,1338,688,10454,367182,2142,7,91940866,91940867
AKIP1,0.278351317253894,0.353714862310401,0.0550094371934792,0.0658023308425518,10454,367182,4225,ENSG00000166452.11,ENSG00000166452.11,0.72816117225208,100,100,0.171623409874895,100,100,0.0788511563209182,0.000399624214079336,1913,1018,10454,367182,4224,11,8911138,8911139
AKR1B1,0.880195994651776,0.828011123844713,0.130514636301098,0.171299561975514,10454,367182,609,ENSG00000085662.13,ENSG00000085662.13,0.844267329300993,100,100,0.594298838582231,100,100,0.0667742872414115,0.00188305787108527,2452,1153,10454,367182,608,7,134459251,134459252
AKR1C1,0.756664269222131,0.654314771643219,0.629499732912639,0.638785275789598,10454,367182,5508,ENSG00000187134.13,ENSG00000187134.13,0.782006355104258,0.932809951351385,0.802521774820322,0.249378104997203,0.158294848700894,0.12449766893759,0.290634019991779,0.0292443343005409,3769,1949,10454,367182,5507,10,4963252,4963253
AKR1C2,0.0915474790769872,0.213556766567471,0.229959844214267,0.200139912976354,10454,367182,3398,ENSG00000151632.17,ENSG00000151632.17,0.936630321503851,0.994740202851974,0.948166126209376,0.180819891838671,0.272647830800196,0.368630013551378,0.107086993198018,0.0054636006311752,3751,1898,10454,367182,3397,10,5018030,5018031
AKR1C7P,0.0744171947278328,0.239233444646836,0.210733498218294,0.576232296551824,10454,367182,6336,ENSG00000215267.8,ENSG00000215267.8,0.237174301625512,100,100,0.180381956447857,100,100,0.0341409613420395,0.00647400656569077,3794,1912,10454,367182,6335,10,5288469,5288470
AKR1C8P,0.711363762377868,0.987109680786845,0.0950845996159531,0.0861630114081821,10454,367182,7719,ENSG00000264006.6,ENSG00000264006.6,0.538199500132308,100,100,0.108180387027157,100,100,0.0584616085285876,0.00516531834231063,3876,1934,10454,367182,7718,10,5185186,5185187
AKR1E2,0.00488859867583191,0.0284814203089609,0.290235621897082,0.240048948985596,10454,367182,4152,ENSG00000165568.17,ENSG00000165568.17,0.448080689961071,0.100851838117177,0.0451630947888264,0.00023929578208749,0.00117425868996228,0.997994562002021,0.020330902759866,0.000601451405640608,3639,1808,10454,367182,4151,10,4786628,4786629
AKR7A2,0.130224766844219,0.607805114158377,0.0866084001474493,0.184229765577756,10454,367182,258,ENSG00000053371.12,ENSG00000053371.12,0.464864478683057,100,100,0.901723937881129,100,100,0.0507316164589968,0.00267676548103875,2588,1433,10454,367182,257,1,19312145,19312146
AKR7L,0.430707782608331,0.567174223544004,0.85541239477981,0.748609095603815,10454,367182,6115,ENSG00000211454.13,ENSG00000211454.13,0.0486731184214673,0.115851832207976,0.514719530717274,0.694846069979107,0.851152507735742,0.681503129073835,0.0130813923953326,1.25155983774152e-05,2684,1506,10454,367182,6114,1,19274193,19274194
AKT1,0.952635450919952,0.60243552207468,0.0879894428396345,0.620584508654337,10454,367182,3005,ENSG00000142208.15,ENSG00000142208.15,0.0567663466626212,100,100,0.203621535456207,100,100,0.0199432618332188,0.00147697059505922,2304,781,10454,367182,3004,14,104795750,104795751
AKT1,0.952635450919952,0.60243552207468,0.100106051381567,0.448419228285954,10454,367182,3005,ENSG00000142208.15,ENSG00000142208.15,0.0567663466626212,100,100,0.203621535456207,100,100,0.0199432618332188,0.00147697059505922,2304,781,10454,367182,3004,14,104795750,104795751
AKTIP,0.868601280110967,0.554093438396066,0.969136612838491,0.764931676083628,10454,367182,4275,ENSG00000166971.16,ENSG00000166971.16,0.630188871345905,0.813945809989263,0.671441368208853,0.632565106565467,0.709612865544732,0.498807437430284,0.0480485230069685,0.00212006217276806,1708,778,10454,367182,4274,16,53504410,53504411
AL122127.25,0.0331942116910101,0.204651134532482,0.98188168230717,0.339228338285552,10454,367182,7142,ENSG00000244620.1,ENSG00000244620.1,0.592845787758924,100,100,0.345180713210681,100,100,0.0464599050715854,0.000225127499925308,2548,494,10454,367182,7141,14,105890083,105890084
AL928768.3,0.193639456958083,0.623879560482954,0.750493099177596,0.769518743139165,10454,367182,7311,ENSG00000253701.2,ENSG00000253701.2,0.436846778176794,0.619225083801994,0.551838608703371,0.0128907616162283,0.0441187388262712,0.810153269528821,0.0138939316260215,0.000904903463649241,2269,511,10454,367182,7310,14,105704601,105704602
ALAD,0.392058905950284,0.498614217865461,0.149788686408753,0.291948730627446,10454,367182,3279,ENSG00000148218.15,ENSG00000148218.15,0.414963299628611,100,100,0.896843151436722,100,100,0.0220114714067139,0.000596337047057543,2284,1286,10454,367182,3278,9,113401332,113401333
ALAS1,0.618576755850268,0.470689528346694,0.918984291867767,0.76479294917734,10454,367182,140,ENSG00000023330.14,ENSG00000023330.14,0.498972500239517,100,100,0.757633249169253,100,100,0.0156933303899513,7.49350515214196e-05,923,325,10454,367182,139,3,52198085,52198086
ALCAM,0.609885942656266,0.525326271218196,0.585796236969213,0.581695788588363,10454,367182,4516,ENSG00000170017.12,ENSG00000170017.12,0.694523583996799,0.916538519665804,0.88732251722174,0.690822168533587,0.533990566656476,0.295023124817272,0.314418686744963,0.000508367273982492,2467,1365,10454,367182,4515,3,105366908,105366909
ALDH16A1,0.623399785207201,0.659024248394483,0.84901420814516,0.999999801545915,10454,367182,3822,ENSG00000161618.9,ENSG00000161618.9,0.508229015571822,0.111242093800312,0.0467541766907583,0.708514918057573,0.926619877926169,0.910417083698051,0.423151185641177,0.019450389648461,1837,958,10454,367182,3821,19,49453168,49453169
ALDH18A1,0.268838859993782,0.45168167855724,0.856658085920308,0.860700554384339,10454,367182,297,ENSG00000059573.8,ENSG00000059573.8,0.0949944053796205,100,100,0.927240022791895,100,100,0.0283703944096829,1.23246925925709e-05,2082,1070,10454,367182,296,10,95656705,95656706
